class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Shifting weight to left side,0.6766427755355835,0.4730209410190582,-0.4775762557983398,0.9999969005584716,0.6904134750366211,0.4771997630596161,-0.4610500931739807,0.9999893307685852,0.6912150979042053,0.4802423417568207,-0.4610008597373962,0.999988615512848,0.6917682886123657,0.4825022518634796,-0.4610203802585602,0.9999884366989136,0.6883523464202881,0.4691208899021148,-0.4553208351135254,0.9999903440475464,0.6878225803375244,0.4667297303676605,-0.4554799795150757,0.9999899864196776,0.6873558759689331,0.4648481905460357,-0.4555006921291351,0.9999901056289672,0.6903669238090515,0.4873446226119995,-0.3477459251880646,0.999976396560669,0.6843875050544739,0.4643701314926147,-0.3174265027046203,0.999979555606842,0.665932834148407,0.4797141849994659,-0.43264240026474,0.9999945759773254,0.6625499725341797,0.4698612987995147,-0.4261660277843475,0.9999940991401672,0.6156264543533325,0.5185566544532776,-0.2630269825458526,0.9999629855155944,0.6141024827957153,0.4492349922657013,-0.2259941548109054,0.9999709129333496,0.5223585367202759,0.5249916315078735,-0.2558161318302154,0.9933221340179444,0.525170087814331,0.4425293803215027,-0.2072524577379226,0.9882319569587708,0.4472656548023224,0.5086305141448975,-0.3479925692081451,0.9860923290252686,0.4577813744544983,0.4508199989795685,-0.3073711991310119,0.974678099155426,0.4197337925434112,0.5073928236961365,-0.3899359703063965,0.9670324921607972,0.4356663227081299,0.4525497555732727,-0.3439069986343384,0.9433770179748536,0.4262766242027282,0.4992561638355255,-0.4097848534584045,0.9680615067481996,0.4401616752147674,0.4578798711299896,-0.3650895357131958,0.94469153881073,0.4350049197673797,0.4980235397815704,-0.3569046258926391,0.9579601287841796,0.4477457106113434,0.4587491452693939,-0.317119836807251,0.9347069263458252,0.4736568629741668,0.5056614279747009,-0.0183709561824798,0.9998294115066528,0.4770536720752716,0.4691872596740722,0.0182085298001766,0.9999089241027832,0.3723583221435547,0.5068652629852295,-0.2748533189296722,0.9930840730667114,0.3764809072017669,0.447048544883728,-0.2086492180824279,0.9960066676139832,0.2631024122238159,0.5033436417579651,-0.1023877635598182,0.9940016269683838,0.2591936588287353,0.4424624443054199,-0.0483264736831188,0.9960888028144836,0.2484001368284225,0.4999538064002991,-0.0935975387692451,0.9373649954795836,0.2388518452644348,0.4479904472827911,-0.0405119284987449,0.9329557418823242,0.2228964865207672,0.5113322138786316,-0.2369967997074127,0.9898742437362672,0.2174522429704666,0.4263106882572174,-0.1768279820680618,0.99173766374588
Shifting weight to left side,0.6394369602203369,0.4746538698673248,-0.5160388350486755,0.9999977350234984,0.6523993611335754,0.4789880812168121,-0.4980349540710449,0.9999924302101136,0.6532490253448486,0.4820180833339691,-0.4979890584945678,0.9999918341636658,0.6538299918174744,0.4843850433826446,-0.4980340600013733,0.9999917149543762,0.6507159471511841,0.4700515866279602,-0.4920696020126343,0.9999932050704956,0.6502749919891357,0.4676838219165802,-0.4922202229499817,0.9999929070472716,0.6500793099403381,0.4659150838851928,-0.4922493696212768,0.999993085861206,0.6530104279518127,0.4894908964633941,-0.3775223195552826,0.9999834299087524,0.6479141116142273,0.4652491211891174,-0.3506298363208771,0.9999860525131226,0.6286860108375549,0.4818977117538452,-0.4695144593715668,0.9999962449073792,0.624258816242218,0.4711853563785553,-0.4616692066192627,0.9999959468841552,0.5837560296058655,0.5198010802268982,-0.2925373315811157,0.9999701380729676,0.5819281339645386,0.4496643841266632,-0.2536090016365051,0.9999777674674988,0.4883932471275329,0.5291283130645752,-0.3248018622398376,0.9944177865982056,0.4908968210220337,0.4387191534042358,-0.2688536345958709,0.990814208984375,0.428872674703598,0.5050331950187683,-0.4387228488922119,0.983995795249939,0.4335143268108368,0.4505535066127777,-0.3884409070014953,0.974977731704712,0.4022316932678222,0.5013611912727356,-0.4855459630489349,0.959442675113678,0.4113942682743072,0.4526156187057495,-0.4309936761856079,0.9393580555915833,0.4130561947822571,0.49485644698143,-0.4954658150672912,0.9597948789596558,0.4201648831367492,0.4576129913330078,-0.4476336240768432,0.9394142627716064,0.4210934638977051,0.4950515031814575,-0.4442477524280548,0.946347713470459,0.4281907379627228,0.4585074484348297,-0.3973060548305511,0.927949845790863,0.4551317989826202,0.5065726637840271,-0.0179897211492061,0.9998642206192015,0.4592208564281463,0.4693967998027801,0.0178732071071863,0.9999265670776368,0.3721346259117126,0.5084832310676575,-0.3586079776287079,0.990654230117798,0.3760651648044586,0.4450483918190002,-0.3056650459766388,0.9944647550582886,0.2628936469554901,0.5033895373344421,-0.1572887748479843,0.9900931119918824,0.2588844895362854,0.441846489906311,-0.117891751229763,0.9948480129241944,0.2479851841926574,0.5003933906555176,-0.145430326461792,0.9325194954872132,0.2389718294143676,0.4476662278175354,-0.1070000156760215,0.9344210028648376,0.2230347245931625,0.5112920999526978,-0.3009014427661896,0.9854534268379213,0.2175195813179016,0.4264369010925293,-0.2570541501045227,0.989247977733612
Shifting weight to left side,0.6215417385101318,0.4750752747058868,-0.4610295593738556,0.9999980926513672,0.6345773935317993,0.4794248640537262,-0.443230003118515,0.9999935626983644,0.6354203820228577,0.4825986921787262,-0.4431870579719543,0.9999930262565612,0.6359953880310059,0.4849697351455688,-0.4432260692119598,0.9999929070472716,0.6330193281173706,0.4703656435012817,-0.4376255571842193,0.9999942779541016,0.6326494216918945,0.4681502878665924,-0.4377658665180206,0.9999940395355223,0.6324338912963867,0.4663738310337066,-0.4377876818180084,0.9999942183494568,0.6354305148124695,0.4904245138168335,-0.3264072835445404,0.9999861121177672,0.6306000351905823,0.4658656716346741,-0.3007856905460357,0.9999884366989136,0.610974133014679,0.4824767112731933,-0.4159685671329498,0.9999969005584716,0.606799840927124,0.4715452790260315,-0.4085827469825744,0.9999966621398926,0.5666012763977051,0.5205110907554626,-0.2529793381690979,0.9999736547470092,0.5654799342155457,0.4499814212322235,-0.2153533697128296,0.9999807476997375,0.4715556800365448,0.5302640199661255,-0.2932350933551788,0.9949759244918824,0.4764553606510162,0.4367301166057586,-0.2430404126644134,0.9917334318161012,0.4196873009204864,0.5034241676330566,-0.4112928509712219,0.9835218191146852,0.4220544397830963,0.4504273235797882,-0.3684036433696747,0.9750836491584778,0.3954300582408905,0.4964129030704498,-0.4584361314773559,0.9575624465942384,0.4013684391975403,0.4528249204158783,-0.4122014343738556,0.9379666447639464,0.405949980020523,0.4914031028747558,-0.4687696993350982,0.9577738046646118,0.4111396074295044,0.4576130211353302,-0.4275792241096496,0.9376415610313416,0.4135924875736236,0.4927502274513244,-0.4172496199607849,0.9433645009994508,0.4182631969451904,0.4584350287914276,-0.3769983947277069,0.925486147403717,0.4383358359336853,0.506476104259491,-0.0180972088128328,0.9998761415481568,0.4420826137065887,0.4692094624042511,0.0179990604519844,0.9999319911003112,0.3717912435531616,0.5087023973464966,-0.3873692750930786,0.9902976751327516,0.3761893808841705,0.4439744055271148,-0.3327279388904571,0.9938481450080872,0.2623266577720642,0.5035203099250793,-0.1914563924074173,0.9886999130249025,0.258107841014862,0.4418576955795288,-0.1583962142467498,0.9945701956748962,0.2477283626794815,0.5004350543022156,-0.1789813339710235,0.9318087697029114,0.2391173690557479,0.4477684199810028,-0.1480074077844619,0.9389830827713012,0.2224571406841278,0.5112053751945496,-0.3324076235294342,0.984091579914093,0.2171873301267624,0.426860511302948,-0.3003129959106445,0.9888070821762084
Shifting weight to left side,0.585498571395874,0.4761385321617126,-0.3879390656948089,0.9999983310699464,0.5992465615272522,0.4802588820457458,-0.3724062442779541,0.999994695186615,0.6003479957580566,0.4835764765739441,-0.3723547756671905,0.9999940991401672,0.6011847257614136,0.4861747920513153,-0.3723817467689514,0.9999939203262328,0.5973644852638245,0.4715157151222229,-0.3678938448429107,0.9999954700469972,0.5972571969032288,0.4694647490978241,-0.3680018782615661,0.999995231628418,0.5972427129745483,0.4673950970172882,-0.3680389821529388,0.9999954700469972,0.6006534695625305,0.4914155006408691,-0.2629762291908264,0.9999892711639404,0.5957186818122864,0.4671745300292969,-0.2414943575859069,0.9999914765357972,0.575252890586853,0.4836649000644684,-0.3448887467384338,0.9999977946281432,0.5712004899978638,0.4727577269077301,-0.3388178646564483,0.9999976754188538,0.5369764566421509,0.5213829874992371,-0.1933686584234237,0.9999788403511048,0.5370196104049683,0.4516252875328064,-0.1620859056711197,0.9999849796295166,0.4415002763271332,0.5324526429176331,-0.2406796216964721,0.9957276582717896,0.4532537162303924,0.4332064390182495,-0.1942946165800094,0.9927124381065368,0.4014495611190796,0.5015584230422974,-0.369996428489685,0.983056366443634,0.4020689129829407,0.4497359097003937,-0.321397453546524,0.9739378094673156,0.3831244707107544,0.4931424558162689,-0.4130506217479706,0.955752968788147,0.3826737701892853,0.4550610184669494,-0.3602132797241211,0.9326835870742798,0.3939752876758575,0.4885163903236389,-0.4188424944877624,0.955731987953186,0.3939399123191833,0.4595215916633606,-0.3718122839927673,0.9316059350967408,0.4005411863327026,0.490300714969635,-0.3742738366127014,0.9397106766700744,0.4005886614322662,0.4588648378849029,-0.3281388878822326,0.9177328944206238,0.406147837638855,0.5061169862747192,-0.0199713390320539,0.9998616576194764,0.4124245643615722,0.4691919684410095,0.0200272221118211,0.9999234080314636,0.3689741194248199,0.5087628960609436,-0.3725091218948364,0.9894052743911744,0.3763085901737213,0.441353440284729,-0.328497439622879,0.9918121695518494,0.261611670255661,0.5039343237876892,-0.1876990497112274,0.9855151772499084,0.2578349411487579,0.4417675733566284,-0.1604154855012893,0.9930934309959412,0.2485553324222564,0.5010226368904114,-0.1747924387454986,0.9261146187782288,0.2408265620470047,0.4474433958530426,-0.1489108055830001,0.9464951753616332,0.2236239463090896,0.5108271837234497,-0.3175008296966553,0.9800288081169128,0.217181921005249,0.4269493222236633,-0.2852073013782501,0.98655766248703
Shifting weight to left side,0.5593855381011963,0.4771641790866852,-0.3950388431549072,0.9999973177909852,0.5731500387191772,0.4813339412212372,-0.3829560875892639,0.9999932646751404,0.5743565559387207,0.4845900535583496,-0.3828863799571991,0.9999922513961792,0.5753611922264099,0.4873604774475097,-0.3829356431961059,0.9999918937683104,0.5715267658233643,0.4728064835071563,-0.3778955936431885,0.9999943375587464,0.5716160535812378,0.4705901145935058,-0.3779937028884887,0.9999940991401672,0.5715919137001038,0.4684663414955139,-0.3780249059200287,0.9999945759773254,0.5757054090499878,0.4923284351825714,-0.2803641855716705,0.9999879598617554,0.5710355043411255,0.4683004319667816,-0.2562198042869568,0.9999914765357972,0.5491816401481628,0.4844138324260711,-0.3535486459732055,0.9999980926513672,0.5460235476493835,0.4737884104251861,-0.3466386198997497,0.9999980330467224,0.5156604647636414,0.5218197107315063,-0.2072423696517944,0.999979853630066,0.5188475251197815,0.4538476765155792,-0.1772848516702652,0.99998676776886,0.4209785163402557,0.5336809158325195,-0.2551772892475128,0.9959077835083008,0.4397203922271728,0.429911196231842,-0.2193901091814041,0.9924872517585754,0.3881040215492248,0.5008974671363831,-0.3930046856403351,0.9814466834068298,0.386695921421051,0.4496432542800903,-0.3537794053554535,0.9668315052986144,0.369264006614685,0.4917484521865845,-0.436880886554718,0.95211261510849,0.3685600161552429,0.4566000998020172,-0.3891927897930145,0.9162871837615968,0.3837946057319641,0.4870830774307251,-0.4381482005119324,0.952109694480896,0.3801566660404205,0.460913598537445,-0.3894159197807312,0.9138436317443848,0.390003502368927,0.4889757037162781,-0.3960322141647339,0.932861030101776,0.3864564001560211,0.4595091640949249,-0.3541509807109833,0.8939079642295837,0.3930105865001678,0.5057693123817444,-0.0145925804972648,0.9998021721839904,0.399907648563385,0.4688181281089782,0.0147364120930433,0.999897301197052,0.3678834140300751,0.5122708678245544,-0.3647107481956482,0.9879612922668456,0.3754038214683532,0.4417930245399475,-0.3201621174812317,0.9891794919967652,0.2614836096763611,0.5038771033287048,-0.177109807729721,0.982174813747406,0.2571657598018646,0.4419852197170257,-0.1518818587064743,0.9912018179893494,0.2481563687324524,0.5008531212806702,-0.1630063951015472,0.9211431741714478,0.2408726215362548,0.4474710524082184,-0.1398536711931228,0.9487075805664062,0.2231626808643341,0.510604202747345,-0.3037309348583221,0.9755339026451112,0.2171428650617599,0.4274428188800812,-0.2766201794147491,0.9828591346740724
Shifting weight to left side,0.543428897857666,0.4779016077518463,-0.4376323819160461,0.999997079372406,0.5571068525314331,0.4820732176303863,-0.4258578419685364,0.999992609024048,0.5581347346305847,0.4852677881717682,-0.4257675111293793,0.9999919533729552,0.5589280128479004,0.4881439507007599,-0.4258240163326263,0.9999907612800598,0.5557934045791626,0.4737294912338257,-0.4202787578105926,0.9999940395355223,0.5558232665061951,0.4713656604290008,-0.4203733801841736,0.999994158744812,0.5557696223258972,0.4693940281867981,-0.4203927516937256,0.9999943375587464,0.5588789582252502,0.493005633354187,-0.3197569847106933,0.9999881386756896,0.5549336671829224,0.4690133929252624,-0.2935040295124054,0.9999924302101136,0.5330383777618408,0.4849497079849243,-0.3944915533065796,0.9999983906745912,0.5304201245307922,0.4747117161750793,-0.3870276510715484,0.9999984502792358,0.5004467964172363,0.522154688835144,-0.2414760440587997,0.99998140335083,0.5048061013221741,0.4552127420902252,-0.206237107515335,0.999988853931427,0.4094693064689636,0.5357393622398376,-0.3101374804973602,0.9964138865470886,0.4297708868980407,0.4280738532543182,-0.2729261815547943,0.9932655096054076,0.3747528493404388,0.5003436207771301,-0.4458212852478027,0.982430100440979,0.3773908317089081,0.4489807188510895,-0.4166134893894195,0.9658014178276062,0.3553949296474457,0.4913747906684875,-0.4921750724315643,0.954908013343811,0.3573592901229858,0.455719530582428,-0.4570856094360351,0.9144905805587769,0.3662657439708709,0.4849291741847992,-0.4904267489910126,0.9551699757575988,0.3653767704963684,0.4608851671218872,-0.4605353474617004,0.9112519025802612,0.3733338117599487,0.4870246946811676,-0.4468350708484649,0.9360618591308594,0.3730683028697967,0.4595935642719269,-0.4199849665164947,0.8893566131591797,0.383395791053772,0.5060209631919861,-0.0141459703445434,0.9997598528862,0.3906261920928955,0.4694255292415619,0.0142773855477571,0.9998812079429626,0.3676899075508117,0.5142344832420349,-0.3987230360507965,0.9881163835525512,0.3791952133178711,0.4410020411014557,-0.3381599485874176,0.9883193969726562,0.2617386281490326,0.5038284063339233,-0.1948564946651458,0.9803988337516784,0.2566675841808319,0.4420407116413116,-0.1627600640058517,0.9902321696281432,0.2466626167297363,0.5005168318748474,-0.1793613582849502,0.9267573952674866,0.2401833981275558,0.4474104940891266,-0.1504647582769394,0.954062521457672,0.2230045348405838,0.5106204748153687,-0.3148764371871948,0.9718118906021118,0.2169301211833953,0.4274727404117584,-0.2830817997455597,0.979011058807373
Shifting weight to left side,0.5361533761024475,0.4782873094081878,-0.4438136219978332,0.9999971985816956,0.5500640273094177,0.4825738072395324,-0.4320406019687652,0.9999930262565612,0.5512188673019409,0.4857904613018036,-0.4319587647914886,0.9999925494194032,0.5520303845405579,0.4886792302131653,-0.4320153295993805,0.9999911189079284,0.5484998822212219,0.4741932451725006,-0.4262246191501617,0.999994456768036,0.548443615436554,0.4718179702758789,-0.4263272285461426,0.9999946355819702,0.5484032034873962,0.4699158668518066,-0.4263560473918915,0.9999947547912598,0.5523024201393127,0.4935256242752075,-0.3274175226688385,0.9999892711639404,0.5476832389831543,0.4693991839885711,-0.3001974523067474,0.9999934434890748,0.5258947014808655,0.485416054725647,-0.4013086259365082,0.9999986290931702,0.5233451128005981,0.4752896428108215,-0.3935425281524658,0.9999986886978148,0.4933608472347259,0.522623598575592,-0.2522818744182586,0.999982476234436,0.5002191066741943,0.4560848474502563,-0.2159471809864044,0.9999902248382568,0.4006937742233276,0.5366948843002319,-0.3209226131439209,0.9968224167823792,0.4259447753429413,0.427351176738739,-0.2804572880268097,0.9938754439353944,0.3639430403709411,0.5007928013801575,-0.4508061408996582,0.983347475528717,0.3715623021125793,0.4485940635204315,-0.4125698804855346,0.9642980098724364,0.3453085124492645,0.4915786683559418,-0.4965330958366394,0.9567543268203736,0.3508296012878418,0.4545425176620483,-0.4516085684299469,0.9106385707855223,0.3567557334899902,0.48550546169281,-0.4944541752338409,0.9571269154548644,0.3579851686954498,0.4608376324176788,-0.4551701247692108,0.9064326882362366,0.3639942109584808,0.487461656332016,-0.4516515135765075,0.938036561012268,0.3660074472427368,0.4596651196479797,-0.4158047139644623,0.882725715637207,0.3781470656394958,0.5061253905296326,-0.0144968014210462,0.9997387528419496,0.3854071199893951,0.4702424108982086,0.0146052101626992,0.9998748302459716,0.3616232275962829,0.5147062540054321,-0.3892126381397247,0.9868903160095216,0.3780858218669891,0.4396641552448272,-0.3335521519184112,0.9874696135520936,0.2614824771881103,0.5037556290626526,-0.1899450868368148,0.9772858023643494,0.2566122412681579,0.442105770111084,-0.1577232629060745,0.9889444708824158,0.2462723404169082,0.5003830194473267,-0.1756348758935928,0.9258278012275696,0.2395871728658676,0.4474097788333893,-0.1450486034154892,0.9549230933189392,0.224216029047966,0.5104514956474304,-0.3102220892906189,0.9676966667175292,0.2166769355535507,0.4274429082870483,-0.2731814682483673,0.975335955619812
Shifting weight to left side,0.5365247130393982,0.4784731864929199,-0.4380009770393371,0.9999971985816956,0.5499668717384338,0.4829736351966858,-0.4267956614494324,0.999992609024048,0.5507360696792603,0.4862328469753265,-0.4267067015171051,0.9999926686286926,0.5514036417007446,0.4891185462474823,-0.4267593920230865,0.9999903440475464,0.5486155152320862,0.4746274948120117,-0.4206510782241821,0.9999942779541016,0.5485376119613647,0.4723480641841888,-0.4207493662834167,0.9999948740005492,0.5482447147369385,0.4704446494579315,-0.4207736551761627,0.9999946355819702,0.5510836839675903,0.4938945472240448,-0.3263357877731323,0.9999895691871644,0.5470774173736572,0.4697409868240356,-0.2978392541408539,0.9999940991401672,0.5261589884757996,0.485657125711441,-0.3973888456821441,0.9999988079071044,0.5233140587806702,0.4756288230419159,-0.3892220258712768,0.999998927116394,0.4916316866874695,0.5230176448822021,-0.2539218068122864,0.9999827146530152,0.4998816549777984,0.4560911953449249,-0.218375489115715,0.999991536140442,0.3991826176643371,0.5365874767303467,-0.3195113837718963,0.9971948862075806,0.4248970746994018,0.4269261360168457,-0.2750841975212097,0.9947935938835144,0.3608886897563934,0.5009102821350098,-0.440744400024414,0.9846831560134888,0.367801308631897,0.4486052095890045,-0.3970043957233429,0.966680347919464,0.3414599597454071,0.4917958974838257,-0.4853425323963165,0.9602351784706116,0.3464308381080627,0.454243540763855,-0.432538092136383,0.9161214828491212,0.3526641428470611,0.4854536652565002,-0.4844112694263458,0.9609071612358092,0.3534222841262817,0.4608731865882873,-0.434839516878128,0.9116297364234924,0.3598465025424957,0.4873526692390442,-0.4419537186622619,0.94335275888443,0.3616451919078827,0.4599106013774872,-0.3991959989070892,0.888823926448822,0.3785670101642608,0.505664587020874,-0.0141322361305356,0.9997442364692688,0.3848007619380951,0.4701639711856842,0.0141976438462734,0.9998758435249328,0.3615515232086181,0.515137791633606,-0.3884384632110595,0.987102210521698,0.376141607761383,0.4384544789791107,-0.320519357919693,0.987668752670288,0.260666161775589,0.5037217140197754,-0.1880199611186981,0.9754698872566224,0.2569251358509063,0.4420442581176758,-0.1487950831651687,0.9886276125907898,0.246137797832489,0.499997615814209,-0.1724441051483154,0.9303534030914308,0.2396673411130905,0.4473203718662262,-0.136142686009407,0.9582468271255492,0.2245839089155197,0.5105421543121338,-0.2996577322483063,0.9643644094467164,0.216260939836502,0.4270583093166351,-0.2619388699531555,0.9729249477386476
Shifting weight to left side,0.5408684611320496,0.4782599210739136,-0.439407467842102,0.9999969005584716,0.5542449355125427,0.4826474189758301,-0.4302612841129303,0.999989926815033,0.5549038648605347,0.485971599817276,-0.4301722049713135,0.9999914169311525,0.5556118488311768,0.4889621138572693,-0.4302253723144531,0.9999865889549256,0.5535703897476196,0.4746423959732055,-0.4231249094009399,0.9999925494194032,0.5537707805633545,0.4724220335483551,-0.4232310354709625,0.9999942779541016,0.5537113547325134,0.4705283939838409,-0.4232579171657562,0.9999931454658508,0.5549877882003784,0.4938936829566955,-0.3346803486347198,0.9999871850013732,0.5523825883865356,0.469999223947525,-0.3021071553230285,0.9999935626983644,0.5307407975196838,0.4853877425193786,-0.3998839855194092,0.9999985694885254,0.5280963778495789,0.4755459725856781,-0.3904508650302887,0.9999988079071044,0.496579498052597,0.5230780839920044,-0.2577269971370697,0.9999812841415404,0.5031995177268982,0.4557124972343445,-0.2204626500606537,0.999992609024048,0.403153657913208,0.5352307558059692,-0.3090728223323822,0.9972830414772034,0.4279046058654785,0.4276304244995117,-0.2560039460659027,0.9956322908401488,0.3631864786148071,0.5006698966026306,-0.4150675535202026,0.9852105975151062,0.3691733181476593,0.4487540125846863,-0.3521149158477783,0.9718063473701476,0.3431065082550049,0.4918494820594787,-0.4573569893836975,0.962823748588562,0.3473004698753357,0.4544044137001037,-0.3861438333988189,0.928602933883667,0.353965014219284,0.4853134751319885,-0.4582655131816864,0.9640419483184814,0.3545366525650024,0.461084634065628,-0.3911539614200592,0.9246834516525269,0.3611815869808197,0.4871000647544861,-0.4167678356170654,0.9486278891563416,0.362865000963211,0.4602616429328918,-0.3546997308731079,0.9055036902427672,0.3840529918670654,0.5054948925971985,-0.0143594527617096,0.9997768402099608,0.3890438377857208,0.4700903296470642,0.0143814263865351,0.999889314174652,0.3623259961605072,0.5153000354766846,-0.3851757049560547,0.9886918663978576,0.376765489578247,0.4382579922676086,-0.3078102767467499,0.9889497756958008,0.2604717314243316,0.5037754774093628,-0.1821990311145782,0.9761529564857484,0.2573515474796295,0.4420322477817535,-0.1402453035116195,0.9894564747810364,0.2464212477207183,0.4998668432235718,-0.166076198220253,0.938216507434845,0.239800289273262,0.4472855031490326,-0.1279746294021606,0.9630382657051086,0.2241296768188476,0.5106143355369568,-0.2916692197322845,0.9632770419120787,0.2162026911973953,0.4269007742404938,-0.2532877922058105,0.9725796580314636
Shifting weight to left side,0.5610091090202332,0.4771279990673065,-0.4194932878017425,0.999996781349182,0.574887216091156,0.4811737239360809,-0.4083544909954071,0.9999896287918092,0.575804591178894,0.4846514463424682,-0.408279687166214,0.9999905228614808,0.5766386985778809,0.4879651069641113,-0.4083258807659149,0.9999861121177672,0.5737085342407227,0.4739887416362762,-0.4017537534236908,0.9999923706054688,0.5737885236740112,0.4719235599040985,-0.4018679559230804,0.999993860721588,0.5740249156951904,0.4698351621627807,-0.401895523071289,0.9999930262565612,0.5747473239898682,0.4938108026981354,-0.3087903559207916,0.99998539686203,0.5728346705436707,0.4694325029850006,-0.2781351208686828,0.9999930262565612,0.5515286326408386,0.4835573732852936,-0.3789029121398926,0.9999985694885254,0.5500434041023254,0.4743590056896209,-0.3701682686805725,0.9999988079071044,0.5143728852272034,0.5225892066955566,-0.2366811782121658,0.9999792575836182,0.5216138958930969,0.4536527991294861,-0.2009368985891342,0.9999924898147584,0.4200365543365478,0.5330100655555725,-0.2828849852085113,0.9971160292625428,0.4430067241191864,0.4281883835792541,-0.2351376861333847,0.9956573247909546,0.3747917115688324,0.4991630315780639,-0.3943712711334228,0.9827077388763428,0.3797152042388916,0.4503165185451507,-0.3359675705432892,0.9693452715873718,0.3517655730247497,0.4911478459835052,-0.4378798007965088,0.9567735195159912,0.3571088314056396,0.4556780755519867,-0.3731735646724701,0.9214476943016052,0.3629820644855499,0.4840030670166015,-0.4414714574813843,0.9579131603240968,0.3646522462368011,0.461778461933136,-0.3777641355991363,0.9172905087471008,0.3703959286212921,0.4853565990924835,-0.3972358703613281,0.941373646259308,0.3720395863056183,0.461252897977829,-0.3387396335601806,0.897208034992218,0.3937065899372101,0.5044794678688049,-0.0151161514222621,0.9997849464416504,0.3990633487701416,0.4685552418231964,0.0151507658883929,0.9998905062675476,0.3622973263263702,0.5133101940155029,-0.3895319700241089,0.9876713752746582,0.3751583099365234,0.4382358193397522,-0.3280887007713318,0.987877368927002,0.2610945105552673,0.5038846135139465,-0.1952151805162429,0.974105417728424,0.2574964165687561,0.4417120218276977,-0.1637550890445709,0.988464891910553,0.2472018748521804,0.4999433755874634,-0.1804869621992111,0.9306451678276062,0.239778384566307,0.4470002353191376,-0.1518942564725875,0.9594590663909912,0.2234528362751007,0.5103033781051636,-0.3109346926212311,0.9622865319252014,0.2162337899208068,0.4267544746398926,-0.2843694686889648,0.9721925854682922
Shifting weight to left side,0.6019712686538696,0.4767411351203918,-0.4692006409168243,0.9999968409538268,0.6163393259048462,0.4810110628604889,-0.4539191722869873,0.9999906420707704,0.6170819401741028,0.4845172166824341,-0.4538684785366058,0.999990463256836,0.6175337433815002,0.4877640008926391,-0.4539112448692322,0.999987542629242,0.6152910590171814,0.4734024405479431,-0.4480837285518646,0.9999929070472716,0.615233838558197,0.4710126221179962,-0.4481994211673736,0.9999936819076538,0.6152083277702332,0.4685985445976257,-0.448209136724472,0.9999935626983644,0.6151325106620789,0.4933194518089294,-0.3357126712799072,0.99998539686203,0.6125903129577637,0.4674701988697052,-0.3094760179519653,0.9999926686286926,0.5905713438987732,0.4833365976810455,-0.4225540459156036,0.9999986886978148,0.5890047550201416,0.4737043976783752,-0.4149680733680725,0.9999988675117492,0.5472676753997803,0.5214453339576721,-0.2558409571647644,0.9999796152114868,0.5549336671829224,0.4507016837596893,-0.2217797935009002,0.999991774559021,0.4546582996845245,0.5323629975318909,-0.3103865683078766,0.9972613453865052,0.4747142791748047,0.4275582432746887,-0.2747841477394104,0.9956346154212952,0.4091646373271942,0.4975635409355163,-0.4508528411388397,0.9813573360443116,0.4106725454330444,0.4533500671386719,-0.4156194925308227,0.9582881927490234,0.3885818421840668,0.4897071421146393,-0.5033627152442932,0.9524088501930236,0.3879696428775787,0.4595581591129303,-0.4633982479572296,0.8932368755340576,0.3988859355449676,0.4834927916526794,-0.5100319385528564,0.9529880881309508,0.3975948989391327,0.465854674577713,-0.4689432084560394,0.8872429132461548,0.4061702787876129,0.4850712120532989,-0.4554623365402221,0.9335272908210754,0.4058534801006317,0.4652082622051239,-0.4198648631572723,0.8592402935028076,0.4206068217754364,0.5032722353935242,-0.0116216335445642,0.9997981190681458,0.423560231924057,0.4661488831043243,0.0117157148197293,0.9998944997787476,0.3674943149089813,0.5125705003738403,-0.4096534848213196,0.9857410788536072,0.3748223185539245,0.437206357717514,-0.3743888437747955,0.986838400363922,0.2610673308372497,0.5041183233261108,-0.2004707306623459,0.9700250625610352,0.2544862627983093,0.4411113560199737,-0.1879854202270507,0.987071931362152,0.2453795820474624,0.5004417300224304,-0.1858025789260864,0.9148231148719788,0.2373275160789489,0.4463433027267456,-0.1759123802185058,0.9468740224838256,0.2223334610462188,0.5111027359962463,-0.340375691652298,0.9612381458282472,0.2156474888324737,0.4269111454486847,-0.3298704028129577,0.9716604351997375
